DATE,price,volume
1479074082,701,8.456
1479074085,701,2.876
1479074096,706,2.486
1479075198,705,1.54
1479075200,705,3.48
1479075210,705,2.9635
1479075217,701,1
1479075976,701,1.5344
1479077112,704,2.0165
1479077119,704,8.9426
1479077122,704,2.0409
1479077681,705,0.64
1479078298,705,0.54
1479078741,705,0.8365
1479078752,705.5,0.1075
1479078755,706,1.7288
1479079401,700,2.4
1479080832,701.1,3.6
1479080832,700,0.6025
1479080832,699,0.7975
1479080896,699.5,3
1479082441,699.5,10
1479083434,699.5,1.5
1479083438,699.5,0.5
1479083438,699,0.5
1479084151,699,1.6455
1479084151,699,9.3545
1479086566,704,12
1479086566,705.5,3
1479087286,705.5,3.3
1479087289,705.5,1
1479087292,705.5,0.2
1479088439,705.5,0.3
1479088446,705.5,0.11
1479088453,705.5,3.09
1479088453,707,0.31
1479089978,705.85,2.2
1479089982,705.85,1.01
1479089984,705.85,0.1
1479090623,701.11,6.2
1479090623,700.2,0.1
1479090626,700.2,0.3
1479090629,700.2,0.21
1479091148,700.2,1.2
1479091154,700.2,0.4
1479091755,705.85,1
1479091914,700.2,0.11
1479091921,700.2,1.36
1479092246,700.2,1.2
1479092253,700.2,0.14
1479092259,700.2,3.7
1479092432,700.2,0.41
1479092435,700.2,0.03
1479092438,700.2,0.7
1479093003,700.2,1.25
1479093013,700.2,0.22
1479093837,700.2,0.11
1479093845,705.85,0.1
1479093860,705.85,5.59
1479093860,706,0.61
1479094116,706,11.69
1479094116,707,0.31
1479094488,707,0.4844
1479094488,708,0.0156
1479095458,708,2.3211
1479095458,709,1.8789
1479095470,709,0.1
1479097845,707.23,2.5
1479099871,707.23,2.1
1479099876,707.23,0.21
1479100058,707.23,0.04
1479100062,707.23,0.22
1479100068,707.23,1.6
1479100209,707.23,0.015
1479100231,707.23,0.001
1479100253,707.23,0.0002
1479100439,707.23,0.24
1479100445,707.23,0.5
1479100454,707.23,1.11
1479100845,701.2,1.4
1479100853,701.2,0.04
1479101825,707.23,0.02
1479101829,707.23,0.36
1479101833,707.23,0.147
1479101845,707.23,0.2368
1479101845,708,4.7632
1479102481,708,0.22
1479102487,708,0.64
1479102924,708,0.16
1479104309,708,2.21
1479104316,708,1.13
1479104325,708,0.147
1479104584,708,0.22
1479104595,702,5
1479104994,702,0.33
1479105570,707.36,0.26
1479106623,707.36,2.35
1479106627,707.36,2.14
1479107344,707.36,0.23
1479107348,707.36,4
1479113789,702.5,2
1479113793,702.5,2
1479113845,707.35,1.111
1479113845,707.36,3.1488
1479113849,707.36,3.8712
1479113851,708,4.2598
1479117235,704.25,4
1479121089,704,4
1479121097,703,2
1479121954,703,4
1479121959,702.5,1
1479121961,702,1.17
1479123689,701.2,4.06
1479123689,701.2,2
1479123691,701,4.5
1479123693,700.2,1.56
1479125063,705,4.36
1479125068,705.5,3.54
1479128508,706,1.4
1479130359,706,0.13
1479130412,700.25,3.25
1479130414,700,5
1479130428,699,5
1479130450,706,0.0028
1479130504,699,0.005
1479130530,699,0.005
1479130714,706,0.0072
1479131052,706,0.0027
1479132850,700,1
1479132854,699,2.25
1479133137,699,0.0133
1479133248,705,0.0129
1479133285,699,3.3722
1479135963,698,0.0129
1479136034,700,20
1479136048,705,0.0129
1479136230,698,0.0129
1479136317,705,0.0127
1479136798,698,0.0127
1479136864,705,0.0125
1479140705,698,0.0125
1479141137,705,3.949
1479142193,706,0.012
1479142586,698,0.001
1479142672,706,0.001
1479143104,698,0.012
1479143185,706,0.0121
1479144826,706,3.4322
1479144826,706,16.5678
1479146742,705,20
1479146744,705,20
1479146747,705,10
1479155454,706,3.4322
1479155467,706.58,4
1479155469,707,6
1479155472,708,4
1479155492,708.65,2.36
1479155498,709,0.6659
1479163066,708,15
1479164858,710.78,0.02
1479165463,710.78,0.1
1479165934,705,0.12
1479165937,705,0.1
1479165940,705,2
1479167075,705,1.1
1479167583,710,1
1479167586,710,1.21
1479167588,710,2.7
1479167592,710,8
1479167596,710,1.17
1479169097,710,0.5
1479169100,710,0.12
1479169450,710,0.2
1479169453,710,0.1
1479169453,710.78,0.1105
1479169453,711,0.7895
1479171211,710.99,0.11
1479173225,711,1.2105
1479173225,711,0.1999
1479173225,711.3,0.6896
1479173236,711.3,11.42
1479173242,711.3,0.1114
1479173605,711.3,1.4411
1479173611,711.3,0.1125
1479173614,711.3,1.4242
1479173619,711.3,1.2212
1479174139,711.3,2.11
1479174142,711.3,1.421
1479174148,711.3,0.1132
1479174425,711.3,0.12
1479174429,711.3,1.21
1479174435,711.3,3.9058
1479174435,712,0.3062
1479174519,712,0.11
1479174528,712,0.109
1479174851,711.47,1.0101
1479175402,711.47,1.521
1479175406,711.47,1.0001
1479176144,711.47,1.1212
1479176479,711.47,0.1212
1479176482,711.47,0.14
1479176853,711.47,5.0864
1479176853,712,3.4748
1479176853,713,2.5388
1479176885,713,0.4612
1479176885,714,0.5388
1479177693,714,1.7712
1479177693,715,3
1479177693,716,0.7288
1479177741,716,3.24
1479177745,716,1.0312
1479177745,717,0.4688
1479177887,717,1.121
1479178183,717,0.1101
1479178188,717,1.1101
1479178192,717,0.2122
1479178387,717,0.1401
1479178662,717,0.07
1479179379,717,0.002
1479179383,717,0.312
1479180269,717,0.1
1479180273,717,0.11
1479180277,717,0.2437
1479180277,718.5,0.7563
1479181948,718.5,0.014
1479181955,718.5,1.15
1479181959,718.5,0.14
1479183996,718.5,0.011
1479184000,718.5,1.24
1479184294,718.5,0.0863
1479185028,718.5,0.12
1479185032,718.5,0.141
1479186633,718.5,0.01
1479186636,718.5,0.005
1479187986,718,1.0101
1479187992,718,4
1479188807,718,1.36
1479188811,718,0.256
1479188846,718,2.11
1479188855,718,0.224
1479188861,718,0.001
1479189971,718,1.24
1479189974,718,1.114
1479189977,718,0.003
1479190821,718,1.104
1479190825,718,1.257
1479190832,718,0.012
1479191236,718,0.102
1479191841,718,0.2
1479193146,717.8,1.11
1479193150,717.8,1.441
1479193152,717.8,0.325
1479193157,717.8,1.425
1479193161,717.8,3
1479194409,717.8,7.939
1479194412,718,0.3264
1479194414,718,0.4305
1479194414,718.5,0.3264
1479194414,720,1.245
1479194417,720,0.755
1479194417,720,0.0019
1479194421,721,3
1479194421,721,0.1726
1479195656,716,4.2
1479195658,715.51,5
1479195664,715,2.54
1479195668,715,2
1479198474,715,2.46
1479198482,714,3.655
1479201382,713,4
1479201385,712,6
1479202665,711,0.0005
1479202701,711,1.9995
1479203618,710.15,1.245
1479203744,710.22,0.048
1479203774,710.22,2.5
1479203958,722,0.047
1479206156,710.22,3.452
1479209977,721.99,1.47
1479209977,722,2.953
1479209977,723.1,0.577
1479211334,710,5
1479211337,710,2
1479213697,710.01,1.48
1479213697,710,4.21
1479213697,709,1
1479213697,708.2,2.4033
1479219197,712,2.12
1479219200,711,4
1479223992,712,15
1479225932,716.49,1
1479229770,715,20
1479232308,716.5,3
1479232314,717,4
1479232316,717.5,2.5
1479232320,718,4
1479232370,719.5,4
1479232374,720,10
1479232380,721,8.2
1479235400,720,20
1479235402,720,10
1479235404,720,10
1479235407,720,21
1479235414,720,22
1479235416,720,4
1479235422,720,10
1479235425,720,3
1479246403,719,2
1479246403,719,20
1479246413,718.3,1.5
1479248170,720,20
1479248174,720,20
1479248177,720,20
1479248179,720,10
1479248182,720,30
1479252393,717,4
1479252393,716,1.21
1479252405,716,1.69
1479252405,715,0.53
1479252409,715,4.47
1479252409,714,0.53
1479252413,714,2.47
1479252413,712.6,0.53
1479253941,712.6,0.544
1479253953,712.6,0.114
1479256243,717,0.5
1479256671,717,1.35
1479257727,717,0.77
1479258414,717,0.63
1479258414,718.31,0.61
1479259488,717,8.5
1479259492,717,1.14
1479260024,717,1.14
1479260027,717,2.4
1479260036,717,4.445
1479260319,717,1.332
1479260773,717,5
1479261036,717,0.11
1479261040,717,0.25
1479262295,717,0.013
1479262295,718.32,3.987
1479263656,716.99,2.5
1479263656,717,1.5
1479264129,717,3.3
1479264135,717,2.21
1479264317,715.22,1.61
1479264317,715.21,3.39
1479265096,715.21,7.85
1479265096,714.01,2.15
1479265444,714.01,1.14
1479265836,714.01,1.113
1479267250,714.01,0.01
1479267259,716.85,2
1479270348,714.01,0.32
1479270353,714.01,0.005
1479270359,714.01,0.262
1479270359,713,1.238
1479271014,716.85,1.1
1479271021,716.85,0.01
1479273309,716.85,1.014
1479273311,716.85,0.1
1479274437,713,2.114
1479274442,713,1.112
1479275510,716,5.4
1479276057,713,0.156
1479277214,713,1.2
1479279865,715,1.235
1479281274,713,0.2156
1479281282,715,0.365
1479283202,715,0.365
1479284532,715,0.0025
1479284542,713,0.0039
1479285308,715,0.0041
1479285315,715,0.226
1479291006,715,1.6
1479291054,713,0.6355
1479291054,713,29.3645
1479291056,713,3.5
1479291070,713,2.1355
1479291070,713,0.0845
1479299907,715,0.001
1479299918,715,1.2014
1479299918,715,0.0101
1479299929,716,7.6
1479299932,716.85,0.046
1479299936,717,15.29
1479299944,718.32,1.453
1479299946,719.5,14.5
1479299948,720,11.25
1479299948,720,0.01
1479299993,721,0.02
1479300011,721,2.98
1479300027,722,2.6
1479300028,723.1,1.423
1479300057,724,6
1479300057,725,2.5
1479300057,726,1.5
1479300067,726,3.5
1479300067,727,4
1479300067,727.4,3.5
1479300127,727.4,1
1479300127,728,2
1479300184,728,0.5
1479300184,728.5,1.8
1479300190,728.5,0.5
1479300190,729,3.5
1479300190,730,1
1479300668,730,0.25
1479300668,730,5
1479300668,730,4.75
1479300680,729,100
1479300684,730,15.25
1479300684,731,1.35
1479300684,733,1
1479300684,733.2,2.1
1479300684,734,0.3
1479300700,734,4.7
1479300700,734.1,2.11
1479300700,735,2.5
1479300700,736,5
1479300700,736.75,0.9754
1479300700,738,3
1479300700,740,1.7146
1479300718,740,1.415
1479300867,743,0.1
1479300867,743.8,0.75
1479300867,746,1
1479300867,748,2.6746
1479300867,750,3
1479300867,750,0.047
1479300867,754,0.1
1479300867,757.2,0.25
1479300867,758,0.002
1479300867,759,0.56
1479300867,760,1
1479300867,760,0.5164
1479301462,756,0.0018
1479302252,747,1.99
1479304229,747,1.8
1479310375,749,10
1479311259,750,0.0018
1479311259,755.99,0.1302
1479315638,747,0.1
1479320962,753,2
1479320972,754,2
1479322907,755,0.01
1479323652,755,3.99
1479323654,756,1.9982
1479323656,757,2.2
1479323659,758,5
1479324460,760,9.4836
1479324465,762,2.6
1479324477,766,3.54
1479325117,767,2.36
1479325117,768,1.19
1479325121,768,2.36
1479325123,770,10
1479325764,764,4
1479325813,763,0.0714
1479328416,771,0.0984
1479333600,763,0.8719
1479335944,764,20
1479337631,763,0.0567
1479338695,762,1.55
1479339549,762,0.5
1479341186,762,0.15
1479342183,761,1.5
1479343053,760,1
1479346481,760,2
1479346485,759,2
1479346485,758,1.12
1479346494,758,0.88
1479346494,757,3.12
1479346505,756,1.47
1479346505,755,1.6
1479346505,754,4
1479346505,753,2.5
1479346505,752,1.35
1479346505,751,1
1479346505,750,8.08
1479346547,750,1.92
1479346547,749,1.5
1479346547,748,2
1479346547,747,0.11
1479346547,745,3
1479346547,744,2
1479346547,743,5
1479346547,742.23,4.47
1479348430,767,23
1479348433,769,1.5
1479348433,769,0.5
1479348437,769,0.58
1479348437,770,1.42
1479352937,770,0.133
1479355456,770,0.447
1479355456,771,2.553
1479357059,771,0.3486
1479357059,771,0.0253
1479357059,772,2.6261
1479357062,772,0.3739
1479357062,774,4.6261
1479357073,774,0.3739
1479357073,774.5,4.6261
1479357076,774.5,0.3739
1479358756,775,2.1112
1479361058,775,1.0888
1479364754,747.34,0.0095
1479365005,776,0.0009
1479365038,747.34,0.0009
1479365314,776,0.009
1479366298,777.54,2
1479366317,778.5,1
1479366320,778.5,1.58
1479366325,779,2.5474
1479366332,779,1
1479366894,778,2.4567
1479367487,777,1
1479367746,776,0.02
1479368050,776,0.5
1479368182,776,0.1574
1479368182,777,0.1
1479368638,777,0.3676
1479369069,776,1.0567
1479369182,776,1.2833
1479369182,777,0.0002
1479369915,774,2.497
1479370317,774,0.5576
1479370327,775,1.26
1479370574,776,2.195
1479371099,775,2.4869
1479371215,775,1.6709
1479372511,774,2.9864
1479373377,772,1.65
1479373385,772,0.35
1479373385,774,0.001
1479373825,774,0.0666
1479373825,775,1.2097
1479373825,776,0.17
1479373825,777,0.5537
1479374293,776,2.3689
1479374293,777,0.3251
1479374312,776,1.2
1479375495,776,1
1479375733,775,2.95
1479375744,775,0.1067
1479375864,776,0.0004
1479376263,776,0.9393
1479377319,774,6.164
1479377559,774,1.59
1479377843,774,0.4106
1479379910,774,0.128
1479379928,774,2.028
1479380648,774,1.256
1479381300,770,2
1479381303,770,1
1479381552,767,11.9946
1479381555,767,4.4564
1479381560,767,2
1479381563,767,0.453
1479381565,767,1
1479381868,767,0.096
1479381886,770,1
1479383083,764,2.7846
1479383132,760,1
1479384232,760,0.4523
1479384234,761,1.4546
1479384237,761,1.3024
1479384239,762,1.4546
1479384244,763,3.9643
1479384248,764,1.4552
1479388158,764.6,5.4864
1479388163,764.6,2.4867
1479388168,764.6,4.46
1479388171,764.6,1.464
1479388909,764.6,2.5889
1479388936,765,5.4545
1479388941,765,2.486
1479388946,765,1.46
1479388949,765,2.7558
1479389924,765.2,5.786
1479389930,765.2,8.1564
1479389935,765.2,1.464
1479393598,751,1.5
1479398459,764,0.5
1479398459,764,2
1479398459,764.2,1.2
1479398459,764.5,1.3
1479398465,764.5,1.7
1479398465,765,1
1479398465,766,2.3
1479398469,766,1.1227
1479398469,766.5,3.8773
1479398476,766.5,1.1227
1479398476,767,3.48
1479398476,768,0.3973
1479398481,768,0.6482
1479398481,769,2.478
1479398481,770,0.8738
1479398682,764,5
1479398682,762,3
1479404011,761,3
1479424732,755,1
1479427580,760,1.12
1479428602,760,1.17
1479428821,760,2.71
1479428862,751.1,0.5
1479428862,751,0.17
1479428862,747.33,0.2
1479428862,745,0.12
1479428862,744,1
1479428862,742.23,0.01
1479428873,742.23,0.72
1479428873,741.36,4
1479428873,740.5,5
1479428873,739,0.28
1479428885,739,3.41
1479428885,738,3
1479428885,736.8,1.59
1479437260,757,1
1479446313,755,13
1479453599,753,4.4546
1479453604,753,7.5454
1479454323,740,1.254
1479454323,740,2.0605
1479454329,740,2.4564
1479454334,740,4
1479455815,750,1
1479455817,750,1.4547
1479456632,748,1
1479456638,748,1.467
1479456641,748,0.533
1479459632,754.99,0.5
1479459693,754.99,0.003
1479462169,752,2.4545
1479464287,754.99,0.4404
1479467063,755,2
1479467068,757,2.47
1479467079,757.88,1.32
1479467092,760,14.32
1479472520,762,2.45
1479472529,762,9.4523
1479472532,762,3.45
1479472535,762,11.45
1479472539,762,6.456
1479472541,762,6.7417
1479472563,763,11.4523
1479472568,763,8.5477
1479474893,761,1.547
1479474896,761,11.453
1479474900,761,2.456
1479474903,761,2.544
1479477505,760,11.4
1479477508,760,8.5676
1479477513,760,5.4564
1479477516,760,2.78
1479477521,760,1.796
1479477536,762.5,4.46
1479477539,762.5,8.46
1479477541,762.5,10.456
1479477545,762.5,12.456
1479477547,762.5,4.168
1479499935,751.1,0.0001
1479500019,751.1,0.0001
1479500151,751.1,0.0012
1479502737,763,0.0013
1479507104,763,0.42
1479507142,763,0.0023
1479514227,762,10
1479519735,762.5,20
1479525746,762,5
1479529347,762,20
1479535857,762,20
1479541867,762,0.096
1479542084,760,11.485
1479542087,760,2.486
1479542089,760,8.456
1479542092,760,4.486
1479542099,760,15.456
1479542101,760,7.631
1479542121,761.4,2.756
1479542123,761.4,4.456
1479542140,761.4,4.788
1479547887,751.1,0.0066
1479549352,751,1.2195
1479551958,757,13.7567
1479551961,757,4.456
1479551963,757,8.456
1479551967,757,9.456
1479551970,757,5.4865
1479551973,757,2.46
1479551976,757,3.1564
1479551978,757,2.7724
1479559275,758,15.486
1479559279,758,8.486
1479559283,758,4.456
1479559287,758,10.486
1479559291,758,7.456
1479559293,758,3.63
1479562290,759.1,12.456
1479562292,759.1,8.4564
1479562295,759.1,4.486
1479562299,759.1,5.456
1479562301,759.1,8.4565
1479562305,759.1,6.4564
1479562307,759.1,1.763
1479562308,759.1,4.4645
1479562312,759.1,8.0052
1479562325,752,5.456
1479562341,752,2.544
1479562342,762,0.63
1479562391,762,0.0012
1479568357,751,1
1479568448,755,40
1479573410,760,2
1479573412,760,3
1479573414,760,2.5
1479573417,760,1.1222
1479573419,760,1.58
1479573423,760,2.85
1479573425,760,2.36
1479573428,760,3.88
1479573431,760,2.7078
1479580661,760,10
1479580663,760,2
1479580664,758,5
1479580665,760,4
1479580667,760,5.5
1479580673,758,4.44
1479580675,758,4.45
1479580677,758,6.11
1479580681,760,0.5
1479591475,762,0.0228
1479591475,763,0.0422
1479591506,763,0.0004
1479593066,760,22
1479593075,758,15
1479593097,758,10
1479593099,758,5
1479593100,758,5.6
1479593102,758,5.888
1479593104,758,3.58
1479593107,758,7.85
1479593109,758,4.58
1479593113,758,3.58
1479593115,758,6.922
1479605504,762,20
1479605512,762,20
1479608532,762,20
1479608542,762,50
1479611315,762,30
1479616180,762.9,15
1479619851,760,20
1479619869,762.5,15
1479621818,751.01,0.0012
1479623037,762,11
1479625063,763,0.0011
1479631071,760,12.84
1479631074,760,8.456
1479631078,760,16.5646
1479631081,760,5.456
1479631088,760,6.6834
1479631105,759,5.456
1479631108,759,6.544
1479632579,762.6,5.456
1479632588,762.6,4.541
1479632591,762.6,0.003
1479632659,752,2
1479632663,752,4.4856
1479640587,761.2,9.486
1479640590,761.2,5.456
1479640593,761.2,8.456
1479640596,761.2,10.456
1479640598,761.2,2.46
1479640616,761.2,3.686
1479641053,762.4,5.456
1479641057,762.4,2.156
1479641066,762.4,2.388
1479645302,755,12
1479645306,755,3.48
1479645308,755,0.52
1479645327,760,1.456
1479645330,760,2.467
1479645332,760,1.077
1479647332,762,11.256
1479647336,762,6.4869
1479647338,762,4.46
1479647342,762,2.7895
1479647345,762,5.0076
1479651178,754,2.801
1479651178,754,0.019
1479651178,754,0.0136
1479651509,751,0.74
1479651509,751,0.0018
1479651511,750,1.0458
1479651531,749,4.56
1479651556,745,1.045
1479651557,743,0.5345
1479651559,742,3.4545
1479654516,741,2.45
1479654534,740,3.4831
1479654536,739,1.4556
1479654536,739,1
1479654536,738,1.0014
1479654540,738,2.4556
1479654547,737,2.145
1479654593,755,5
1479672479,750,22
1479672481,750,10
1479672482,750,15
1479672484,750,5
1479672486,750,2
1479672487,750,1
1479672501,744,1.5
1479672503,744,2.58
1479672505,744,5.5
1479672510,744,5.42
1479672513,744,3.214
1479672515,744,5.78
1479672518,744,7.85
1479672520,744,6.156
1479678884,750,33
1479682677,751,3
1479682678,748,3
1479683930,736.8,0.99
1479683930,735,5
1479683930,731.5,0.01
1479686288,731.5,4.99
1479686291,730.2,3
1479689284,730,2.222
1479692440,730,0.778
1479696762,742,1.85
1479697791,729.5,0.21
1479702545,729.5,2.17
1479702990,729.5,0.15
1479702990,728,0.85
1479703574,728,2.22
1479703651,742,0.0044
